time/total_timesteps,time/episodes,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,train/n_updates,train/learning_rate,rollout/success_rate,time/time_elapsed,time/fps,train/ent_coef,train/actor_loss,train/ent_coef_loss
637920,9484,25.25,,-24.28,,,0.97,28534,22,,,
638016,9488,25.37,,-24.4,,,0.97,28536,22,,,
638208,9492,25.46,,-24.49,,,0.97,28540,22,,,
638240,9496,25.46,,-24.49,,,0.97,28541,22,,,
638336,9500,25.07,,-24.1,,,0.97,28543,22,,,
638368,9504,24.56,,-23.59,,,0.97,28543,22,,,
638432,9508,24.07,,-23.1,,,0.97,28545,22,,,
638592,9512,24.24,,-23.27,,,0.97,28548,22,,,
638624,9516,24.18,,-23.21,,,0.97,28550,22,,,
638656,9520,24.25,,-23.28,,,0.97,28551,22,,,
638752,9524,24.32,,-23.35,,,0.97,28553,22,,,
638848,9528,24.52,,-23.55,,,0.97,28555,22,,,
638912,9532,24.53,,-23.56,,,0.97,28556,22,,,
639040,9536,24.6,0.39428246673196554,-23.63,19968,0.0001,0.97,28605,22,0.140279074665159,6.443480119109154,-6.91281621158123
639072,9540,24.48,,-23.51,,,0.97,28606,22,,,
639104,9544,24.39,,-23.42,,,0.97,28607,22,,,
639168,9548,23.37,,-22.39,,,0.98,28608,22,,,
639200,9552,23.02,,-22.04,,,0.98,28609,22,,,
639296,9556,22.87,,-21.89,,,0.98,28612,22,,,
639360,9560,20.65,,-19.65,,,1.0,28614,22,,,
639488,9564,20.47,,-19.47,,,1.0,28618,22,,,
639584,9568,19.62,,-18.62,,,1.0,28621,22,,,
639616,9572,19.14,,-18.14,,,1.0,28622,22,,,
639712,9576,18.56,,-17.56,,,1.0,28624,22,,,
639808,9580,17.93,,-16.93,,,1.0,28627,22,,,
639872,9584,17.52,,-16.52,,,1.0,28628,22,,,
640000,9588,18.28,,-17.29,,,0.99,28630,22,,,
640192,9592,19.41,,-18.43,,,0.98,28634,22,,,
640256,9596,19.65,,-18.67,,,0.98,28635,22,,,
640832,9600,20.53,,-19.55,,,0.98,28644,22,,,
640928,9604,22.28,,-21.3,,,0.98,28646,22,,,
640928,9608,22.28,,-21.3,,,0.98,28646,22,,,
640960,9612,23.21,,-22.23,,,0.98,28647,22,,,
640992,9616,24.35,,-23.37,,,0.98,28648,22,,,
641024,9620,24.78,,-23.8,,,0.98,28649,22,,,
641088,9624,25.3,0.3821262726560235,-24.32,20032,0.0001,0.98,28696,22,0.13944652234204113,6.407331757247448,-6.8868022710084915
641312,9628,25.31,,-24.33,,,0.98,28702,22,,,
641408,9632,25.06,,-24.08,,,0.98,28704,22,,,
641440,9636,25.07,,-24.09,,,0.98,28704,22,,,
641440,9640,25.07,,-24.09,,,0.98,28704,22,,,
641504,9644,25.03,,-24.05,,,0.98,28706,22,,,
641664,9648,24.86,,-23.88,,,0.98,28709,22,,,
641824,9652,24.86,,-23.88,,,0.98,28712,22,,,
641856,9656,24.83,,-23.85,,,0.98,28713,22,,,
641888,9660,25.11,,-24.13,,,0.98,28713,22,,,
641888,9664,25.11,,-24.13,,,0.98,28713,22,,,
641984,9668,24.63,,-23.65,,,0.98,28716,22,,,
642048,9672,24.67,,-23.69,,,0.98,28718,22,,,
642080,9676,25.71,,-24.73,,,0.98,28719,22,,,
642272,9680,25.73,,-24.75,,,0.98,28723,22,,,
642304,9684,25.74,,-24.76,,,0.98,28724,22,,,
642368,9688,23.87,,-22.87,,,1.0,28725,22,,,
642432,9692,23.27,,-22.27,,,1.0,28727,22,,,
642432,9696,23.27,,-22.27,,,1.0,28727,22,,,
642496,9700,21.98,,-20.98,,,1.0,28728,22,,,
642528,9704,21.47,,-20.47,,,1.0,28729,22,,,
642624,9708,20.42,,-19.42,,,1.0,28731,22,,,
642688,9712,19.78,,-18.78,,,1.0,28733,22,,,
642784,9716,19.3,,-18.3,,,1.0,28735,22,,,
642912,9720,18.13,,-17.13,,,1.0,28737,22,,,
642944,9724,17.89,,-16.89,,,1.0,28738,22,,,
643008,9728,17.87,,-16.87,,,1.0,28740,22,,,
643104,9732,18.01,0.3679255764000118,-17.01,20096,0.0001,1.0,28789,22,0.13861759146675467,6.307929560542107,-6.916363425552845
643264,9736,18.33,,-17.33,,,1.0,28792,22,,,
643360,9740,18.67,,-17.67,,,1.0,28794,22,,,
643456,9744,19.0,,-18.0,,,1.0,28796,22,,,
643936,9748,19.83,,-18.83,,,1.0,28804,22,,,
644064,9752,20.64,,-19.64,,,1.0,28807,22,,,
644128,9756,21.34,,-20.34,,,1.0,28808,22,,,
644192,9760,22.06,,-21.06,,,1.0,28809,22,,,
644224,9764,22.73,,-21.73,,,1.0,28810,22,,,
644256,9768,23.29,,-22.29,,,1.0,28811,22,,,
644320,9772,23.47,,-22.47,,,1.0,28813,22,,,
644544,9776,22.66,,-21.66,,,1.0,28817,22,,,
644608,9780,22.39,,-21.39,,,1.0,28820,22,,,
644672,9784,22.37,,-21.37,,,1.0,28821,22,,,
644768,9788,22.41,,-21.41,,,1.0,28823,22,,,
644800,9792,22.38,,-21.38,,,1.0,28824,22,,,
644960,9796,22.67,,-21.67,,,1.0,28827,22,,,
645024,9800,22.85,,-21.85,,,1.0,28829,22,,,
645120,9804,23.55,,-22.55,,,1.0,28832,22,,,
645120,9808,23.55,,-22.55,,,1.0,28832,22,,,
645184,9812,23.58,0.3724325532093644,-22.58,20160,0.0001,1.0,28878,22,0.13779302313923836,6.303840585052967,-6.8611336424946785
645216,9816,23.21,,-22.21,,,1.0,28879,22,,,
645344,9820,23.26,,-22.26,,,1.0,28882,22,,,
645408,9824,23.24,,-22.24,,,1.0,28883,22,,,
645504,9828,23.08,,-22.08,,,1.0,28886,22,,,
645568,9832,22.87,,-21.87,,,1.0,28888,22,,,
645632,9836,22.44,,-21.44,,,1.0,28889,22,,,
645664,9840,22.38,,-21.38,,,1.0,28890,22,,,
645792,9844,21.73,,-20.73,,,1.0,28893,22,,,
645824,9848,21.42,,-20.42,,,1.0,28893,22,,,
645888,9852,20.34,,-19.34,,,1.0,28895,22,,,
645984,9856,19.6,,-18.6,,,1.0,28897,22,,,
646016,9860,18.99,,-17.99,,,1.0,28898,22,,,
646144,9864,18.11,,-17.11,,,1.0,28900,22,,,
646272,9868,17.74,,-16.74,,,1.0,28903,22,,,
646336,9872,18.1,,-17.11,,,0.99,28905,22,,,
646560,9876,18.93,,-17.95,,,0.98,28909,22,,,
646624,9880,19.93,,-18.96,,,0.97,28911,22,,,
647136,9884,21.15,,-20.19,,,0.96,28922,22,,,
647264,9888,22.63,0.3356955978088081,-21.67,20224,0.0001,0.96,28972,22,0.13697589770890772,6.3031197637319565,-6.871148623526096
647296,9892,23.07,,-22.11,,,0.96,28973,22,,,
647328,9896,23.73,,-22.77,,,0.96,28973,22,,,
647392,9900,24.24,,-23.28,,,0.96,28975,22,,,
647424,9904,24.56,,-23.6,,,0.96,28976,22,,,
647456,9908,25.09,,-24.13,,,0.96,28976,22,,,
647520,9912,25.45,,-24.49,,,0.96,28978,22,,,
647744,9916,25.26,,-24.3,,,0.96,28982,22,,,
647808,9920,25.28,,-24.32,,,0.96,28984,22,,,
647840,9924,25.28,,-24.32,,,0.96,28984,22,,,
647904,9928,25.38,,-24.42,,,0.96,28987,22,,,
647936,9932,25.38,,-24.42,,,0.96,28988,22,,,
648096,9936,25.42,,-24.46,,,0.96,28991,22,,,
648128,9940,25.72,,-24.76,,,0.96,28992,22,,,
648224,9944,25.77,,-24.81,,,0.96,28995,22,,,
648224,9948,25.77,,-24.81,,,0.96,28995,22,,,
648256,9952,25.88,,-24.92,,,0.96,28996,22,,,
648320,9956,25.71,,-24.75,,,0.96,28997,22,,,
648384,9960,25.73,,-24.77,,,0.96,28999,22,,,
648448,9964,25.7,,-24.74,,,0.96,29001,22,,,
648512,9968,25.59,,-24.63,,,0.96,29003,22,,,
648608,9972,24.56,,-23.59,,,0.97,29006,22,,,
648704,9976,22.33,,-21.34,,,0.99,29008,22,,,
648704,9980,22.33,,-21.34,,,0.99,29008,22,,,
648768,9984,20.63,,-19.63,,,1.0,29011,22,,,
648800,9988,19.87,,-18.87,,,1.0,29011,22,,,
648864,9992,18.82,,-17.82,,,1.0,29013,22,,,
648928,9996,17.46,,-16.46,,,1.0,29015,22,,,
648960,10000,17.3,,-16.3,,,1.0,29016,22,,,
649120,10004,16.46,,-15.46,,,1.0,29021,22,,,
649248,10008,15.41,0.35616799257695675,-14.41,20288,0.0001,1.0,29071,22,0.13616144354455173,6.2188819497823715,-6.897804856300354
649280,10012,15.29,,-14.29,,,1.0,29071,22,,,
649376,10016,15.4,,-14.4,,,1.0,29074,22,,,
649440,10020,15.46,,-14.46,,,1.0,29075,22,,,
649536,10024,15.67,,-14.67,,,1.0,29077,22,,,
649600,10028,15.86,,-14.86,,,1.0,29079,22,,,
649760,10032,17.05,,-16.06,,,0.99,29083,22,,,
649888,10036,17.95,,-16.97,,,0.98,29087,22,,,
650400,10040,18.5,,-17.52,,,0.98,29098,22,,,
650528,10044,19.59,,-18.61,,,0.98,29101,22,,,
650560,10048,19.97,,-18.99,,,0.98,29102,22,,,
650624,10052,20.52,,-19.54,,,0.98,29104,22,,,
650720,10056,21.27,,-20.29,,,0.98,29107,22,,,
651008,10060,21.31,,-20.33,,,0.98,29113,22,,,
651136,10064,21.29,,-20.31,,,0.98,29116,22,,,
651360,10068,21.66,0.3448547055013478,-20.68,20352,0.0001,0.98,29169,22,0.13534518238157034,6.262622527778149,-6.962821923196316
651456,10072,21.81,,-20.83,,,0.98,29172,22,,,
651616,10076,22.15,,-21.17,,,0.98,29176,22,,,
651744,10080,22.68,,-21.7,,,0.98,29179,22,,,
651872,10084,23.69,,-22.71,,,0.98,29182,22,,,
651936,10088,23.76,,-22.78,,,0.98,29184,22,,,
652032,10092,23.93,,-22.95,,,0.98,29186,22,,,
652160,10096,24.01,,-23.03,,,0.98,29191,22,,,
652224,10100,24.5,,-23.52,,,0.98,29193,22,,,
652320,10104,24.51,,-23.53,,,0.98,29195,22,,,
652416,10108,24.58,,-23.6,,,0.98,29197,22,,,
652512,10112,24.57,,-23.59,,,0.98,29200,22,,,
652576,10116,26.91,,-25.96,,,0.95,29202,22,,,
652672,10120,28.53,,-27.6,,,0.93,29205,22,,,
652704,10124,29.25,,-28.33,,,0.92,29206,22,,,
652896,10128,30.75,,-29.85,,,0.9,29210,22,,,
652960,10132,31.37,,-30.47,,,0.9,29212,22,,,
653152,10136,31.36,,-30.46,,,0.9,29215,22,,,
653440,10140,31.97,0.34037685533985496,-31.08,20416,0.0001,0.89,29280,22,0.1345291011966765,6.3597094267606735,-6.975347548723221
653696,10144,31.85,,-30.96,,,0.89,29286,22,,,
653760,10148,32.06,,-31.17,,,0.89,29289,22,,,
653760,10152,32.06,,-31.17,,,0.89,29289,22,,,
653792,10156,32.2,,-31.31,,,0.89,29290,22,,,
653856,10160,33.49,,-32.6,,,0.89,29292,22,,,
653856,10164,33.49,,-32.6,,,0.89,29292,22,,,
653984,10168,33.61,,-32.72,,,0.89,29295,22,,,
654112,10172,33.68,,-32.79,,,0.89,29299,22,,,
654208,10176,33.44,,-32.55,,,0.89,29301,22,,,
654304,10180,32.85,,-31.96,,,0.89,29303,22,,,
654368,10184,31.82,,-30.93,,,0.89,29305,22,,,
654464,10188,32.08,,-31.19,,,0.89,29308,22,,,
654496,10192,31.96,,-31.07,,,0.89,29309,22,,,
654560,10196,31.8,,-30.91,,,0.89,29311,22,,,
654624,10200,31.91,,-31.02,,,0.89,29313,22,,,
654688,10204,32.14,,-31.25,,,0.89,29314,22,,,
654784,10208,32.22,,-31.33,,,0.89,29316,22,,,
654848,10212,29.65,,-28.73,,,0.92,29318,22,,,
654848,10216,29.65,,-28.73,,,0.92,29318,22,,,
654912,10220,29.77,,-28.85,,,0.92,29319,22,,,
654976,10224,27.2,,-26.25,,,0.95,29321,22,,,
655040,10228,26.3,,-25.34,,,0.96,29324,22,,,
655104,10232,23.61,,-22.63,,,0.98,29325,22,,,
655200,10236,21.71,,-20.71,,,1.0,29327,22,,,
655232,10240,21.32,,-20.32,,,1.0,29328,22,,,
655296,10244,20.27,,-19.27,,,1.0,29329,22,,,
655360,10248,19.41,,-18.41,,,1.0,29331,22,,,
655424,10252,18.82,0.3687829109840095,-17.82,20480,0.0001,1.0,29386,22,0.1337146197911352,6.357599958777428,-6.998660713434219
655456,10256,17.73,,-16.73,,,1.0,29387,22,,,
655520,10260,16.85,,-15.85,,,1.0,29390,22,,,
655552,10264,16.7,,-15.7,,,1.0,29391,22,,,
655712,10268,16.19,,-15.19,,,1.0,29395,22,,,
655808,10272,16.1,,-15.1,,,1.0,29398,22,,,
655872,10276,16.06,,-15.06,,,1.0,29400,22,,,
655936,10280,16.22,,-15.22,,,1.0,29402,22,,,
656032,10284,16.43,,-15.43,,,1.0,29404,22,,,
656096,10288,17.24,,-16.25,,,0.99,29406,22,,,
656224,10292,17.47,,-16.48,,,0.99,29408,22,,,
656640,10296,17.69,,-16.7,,,0.99,29415,22,,,
656896,10300,18.67,,-17.68,,,0.99,29419,22,,,
656960,10304,19.81,,-18.82,,,0.99,29420,22,,,
656960,10308,19.81,,-18.82,,,0.99,29420,22,,,
656992,10312,20.23,,-19.24,,,0.99,29421,22,,,
657024,10316,21.32,,-20.33,,,0.99,29423,22,,,
657056,10320,21.69,,-20.7,,,0.99,29424,22,,,
657152,10324,22.1,,-21.11,,,0.99,29426,22,,,
657376,10328,22.21,,-21.22,,,0.99,29430,22,,,
657440,10332,22.2,0.3828354449942708,-21.21,20544,0.0001,0.99,29478,22,0.1329029209446162,6.4121881276369095,-7.012137055397034
657472,10336,22.25,,-21.26,,,0.99,29479,22,,,
657472,10340,22.25,,-21.26,,,0.99,29479,22,,,
657504,10344,22.26,,-21.27,,,0.99,29480,22,,,
657760,10348,22.29,,-21.3,,,0.99,29485,22,,,
657824,10352,22.36,,-21.37,,,0.99,29487,22,,,
657888,10356,22.46,,-21.47,,,0.99,29489,22,,,
657952,10360,22.48,,-21.49,,,0.99,29492,22,,,
657984,10364,22.57,,-21.58,,,0.99,29492,22,,,
658016,10368,22.93,,-21.94,,,0.99,29493,22,,,
658048,10372,23.18,,-22.19,,,0.99,29494,22,,,
658144,10376,23.57,,-22.58,,,0.99,29496,22,,,
658208,10380,23.33,,-22.34,,,0.99,29497,22,,,
658304,10384,23.19,,-22.2,,,0.99,29499,22,,,
658368,10388,22.18,,-21.18,,,1.0,29500,22,,,
658400,10392,21.76,,-20.76,,,1.0,29501,22,,,
658464,10396,22.49,,-21.49,,,1.0,29503,22,,,
658528,10400,21.31,,-20.31,,,1.0,29504,22,,,
658592,10404,20.0,,-19.0,,,1.0,29506,22,,,
658592,10408,20.0,,-19.0,,,1.0,29506,22,,,
658656,10412,19.31,,-18.31,,,1.0,29507,22,,,
658816,10416,18.12,,-17.12,,,1.0,29510,22,,,
658848,10420,17.79,,-16.79,,,1.0,29511,22,,,
658976,10424,17.36,,-16.36,,,1.0,29513,22,,,
659040,10428,17.34,,-16.34,,,1.0,29514,22,,,
659104,10432,17.35,,-16.35,,,1.0,29516,22,,,
659200,10436,17.63,,-16.63,,,1.0,29517,22,,,
659264,10440,17.76,,-16.76,,,1.0,29519,22,,,
659360,10444,18.09,,-17.09,,,1.0,29521,22,,,
659648,10448,18.63,0.3346790764480829,-17.63,20608,0.0001,1.0,29572,22,0.13209656695835292,6.351146884262562,-6.993667706847191
660000,10452,19.01,,-18.01,,,1.0,29578,22,,,
660128,10456,20.51,,-19.51,,,1.0,29580,22,,,
660128,10460,20.51,,-19.51,,,1.0,29580,22,,,
660192,10464,21.26,,-20.26,,,1.0,29582,22,,,
660224,10468,21.65,,-20.65,,,1.0,29582,22,,,
660256,10472,21.82,,-20.82,,,1.0,29583,22,,,
660288,10476,22.07,,-21.07,,,1.0,29584,22,,,
660416,10480,22.34,,-21.34,,,1.0,29586,22,,,
660608,10484,22.42,,-21.42,,,1.0,29589,22,,,
660640,10488,22.36,,-21.36,,,1.0,29591,22,,,
660704,10492,22.48,,-21.48,,,1.0,29593,22,,,
660832,10496,21.38,,-20.38,,,1.0,29595,22,,,
660928,10500,21.71,,-20.71,,,1.0,29597,22,,,
660992,10504,22.0,,-21.0,,,1.0,29599,22,,,
661088,10508,22.0,,-21.0,,,1.0,29601,22,,,
661152,10512,22.25,,-21.25,,,1.0,29602,22,,,
661152,10516,22.25,,-21.25,,,1.0,29602,22,,,
661248,10520,22.39,,-21.39,,,1.0,29604,22,,,
661344,10524,22.42,,-21.42,,,1.0,29606,22,,,
661408,10528,22.34,,-21.34,,,1.0,29608,22,,,
661472,10532,23.17,,-22.17,,,1.0,29609,22,,,
661536,10536,23.01,0.3552825255319476,-22.01,20672,0.0001,1.0,29656,22,0.1312975969631225,6.299572296440601,-6.945302732288837
661568,10540,22.83,,-21.83,,,1.0,29657,22,,,
661632,10544,22.45,,-21.45,,,1.0,29660,22,,,
661728,10548,21.92,,-20.92,,,1.0,29661,22,,,
661792,10552,21.5,,-20.5,,,1.0,29663,22,,,
661856,10556,20.61,,-19.61,,,1.0,29664,22,,,
661888,10560,19.85,,-18.85,,,1.0,29665,22,,,
661984,10564,18.92,,-17.92,,,1.0,29667,22,,,
662016,10568,19.03,,-18.03,,,1.0,29668,22,,,
662144,10572,18.3,,-17.3,,,1.0,29671,22,,,
662176,10576,18.8,,-17.81,,,0.99,29671,22,,,
662240,10580,18.55,,-17.56,,,0.99,29673,22,,,
662400,10584,18.82,,-17.83,,,0.99,29676,22,,,
662560,10588,19.07,,-18.08,,,0.99,29679,22,,,
662720,10592,19.33,,-18.34,,,0.99,29682,22,,,
663008,10596,19.86,,-18.87,,,0.99,29687,22,,,
663232,10600,20.44,,-19.45,,,0.99,29692,22,,,
663296,10604,21.07,,-20.08,,,0.99,29694,22,,,
663360,10608,22.63,,-21.64,,,0.99,29695,22,,,
663360,10612,22.63,,-21.64,,,0.99,29695,22,,,
663424,10616,23.13,,-22.14,,,0.99,29697,22,,,
663456,10620,23.48,,-22.49,,,0.99,29698,22,,,
663552,10624,24.02,,-23.03,,,0.99,29701,22,,,
663680,10628,24.24,0.3439664118923247,-23.25,20736,0.0001,0.99,29754,22,0.13050700724124908,6.318073138594627,-6.939554773271084
663776,10632,23.35,,-22.36,,,0.99,29757,22,,,
663872,10636,23.41,,-22.42,,,0.99,29760,22,,,
663904,10640,23.5,,-22.51,,,0.99,29761,22,,,
663936,10644,23.6,,-22.61,,,0.99,29762,22,,,
664032,10648,23.59,,-22.6,,,0.99,29763,22,,,
664096,10652,23.68,,-22.69,,,0.99,29765,22,,,
664160,10656,24.08,,-23.09,,,0.99,29766,22,,,
664256,10660,24.21,,-23.22,,,0.99,29768,22,,,
664320,10664,23.76,,-22.77,,,0.99,29770,22,,,
664320,10668,23.76,,-22.77,,,0.99,29770,22,,,
664384,10672,23.68,,-22.69,,,0.99,29771,22,,,
664416,10676,22.81,,-21.81,,,1.0,29772,22,,,
664512,10680,22.71,,-21.71,,,1.0,29774,22,,,
664576,10684,22.48,,-21.48,,,1.0,29775,22,,,
664704,10688,22.2,,-21.2,,,1.0,29778,22,,,
664736,10692,21.95,,-20.95,,,1.0,29779,22,,,
664768,10696,21.35,,-20.35,,,1.0,29780,22,,,
664832,10700,20.48,,-19.48,,,1.0,29781,22,,,
664896,10704,19.23,,-18.23,,,1.0,29783,22,,,
664928,10708,18.7,,-17.7,,,1.0,29784,22,,,
665024,10712,18.31,,-17.31,,,1.0,29787,22,,,
665056,10716,17.95,,-16.95,,,1.0,29788,22,,,
665184,10720,17.35,,-16.35,,,1.0,29791,22,,,
665216,10724,16.71,,-15.71,,,1.0,29793,22,,,
665280,10728,16.45,,-15.45,,,1.0,29795,22,,,
665344,10732,16.44,,-15.44,,,1.0,29796,22,,,
665408,10736,16.53,,-15.53,,,1.0,29798,22,,,
665568,10740,16.55,,-15.55,,,1.0,29802,22,,,
665728,10744,16.88,0.3273877785541117,-15.88,20800,0.0001,1.0,29853,22,0.12972102710045874,6.207436375319958,-6.948254883289337
665824,10748,17.0,,-16.0,,,1.0,29855,22,,,
665952,10752,17.35,,-16.35,,,1.0,29858,22,,,
666240,10756,17.57,,-16.57,,,1.0,29864,22,,,
666432,10760,18.46,,-17.46,,,1.0,29869,22,,,
666496,10764,19.5,,-18.5,,,1.0,29870,22,,,
666560,10768,20.12,,-19.12,,,1.0,29872,22,,,
666592,10772,20.45,,-19.45,,,1.0,29873,22,,,
666688,10776,21.17,,-20.17,,,1.0,29876,22,,,
666752,10780,21.56,,-20.56,,,1.0,29877,22,,,
666912,10784,21.79,,-20.79,,,1.0,29882,22,,,
666976,10788,21.79,,-20.79,,,1.0,29884,22,,,
667040,10792,21.75,,-20.75,,,1.0,29886,22,,,
667168,10796,21.75,,-20.75,,,1.0,29889,22,,,
667296,10800,21.82,,-20.82,,,1.0,29894,22,,,
667360,10804,21.89,,-20.89,,,1.0,29896,22,,,
667424,10808,21.67,,-20.67,,,1.0,29898,22,,,
667424,10812,21.67,,-20.67,,,1.0,29898,22,,,
667456,10816,22.08,,-21.08,,,1.0,29899,22,,,
667488,10820,22.15,,-21.15,,,1.0,29900,22,,,
667648,10824,22.1,,-21.1,,,1.0,29904,22,,,
667776,10828,22.09,0.35921764886006713,-21.09,20864,0.0001,1.0,29956,22,0.12893953314051032,6.2130342572927475,-6.956332348287106
667840,10832,22.07,,-21.07,,,1.0,29958,22,,,
667872,10836,21.84,,-20.84,,,1.0,29959,22,,,
667904,10840,21.7,,-20.7,,,1.0,29961,22,,,
667936,10844,21.31,,-20.31,,,1.0,29962,22,,,
667968,10848,21.21,,-20.21,,,1.0,29963,22,,,
668128,10852,20.71,,-19.71,,,1.0,29967,22,,,
668192,10856,20.43,,-19.43,,,1.0,29969,22,,,
668256,10860,19.72,,-18.72,,,1.0,29970,22,,,
668320,10864,19.47,,-18.47,,,1.0,29972,22,,,
668352,10868,18.65,,-17.65,,,1.0,29973,22,,,
668416,10872,18.25,,-17.25,,,1.0,29975,22,,,
668448,10876,18.04,,-17.04,,,1.0,29976,22,,,
668512,10880,17.53,,-16.53,,,1.0,29978,22,,,
668608,10884,18.14,,-17.15,,,0.99,29980,22,,,
668704,10888,18.17,,-17.18,,,0.99,29983,22,,,
668960,10892,18.48,,-17.49,,,0.99,29988,22,,,
668992,10896,18.55,,-17.56,,,0.99,29989,22,,,
669120,10900,18.85,,-17.86,,,0.99,29992,22,,,
669248,10904,19.88,,-18.9,,,0.98,29997,22,,,
669504,10908,20.31,,-19.33,,,0.98,30003,22,,,
669696,10912,20.94,,-19.96,,,0.98,30007,22,,,
669760,10916,21.32,0.3225577874109149,-20.34,20928,0.0001,0.98,30064,22,0.12816032744012773,6.19806195050478,-6.949245415627956
669824,10920,22.13,,-21.15,,,0.98,30066,22,,,
669888,10924,23.46,,-22.48,,,0.98,30068,22,,,
669888,10928,23.46,,-22.48,,,0.98,30068,22,,,
669984,10932,23.77,,-22.79,,,0.98,30071,22,,,
670048,10936,23.94,,-22.96,,,0.98,30073,22,,,
670240,10940,24.06,,-23.08,,,0.98,30077,22,,,
670272,10944,24.01,,-23.03,,,0.98,30078,22,,,
670304,10948,24.01,,-23.03,,,0.98,30079,22,,,
670368,10952,23.57,,-22.59,,,0.98,30081,22,,,
670400,10956,23.64,,-22.66,,,0.98,30082,22,,,
670496,10960,23.91,,-22.93,,,0.98,30084,22,,,
670560,10964,23.51,,-22.53,,,0.98,30086,22,,,
670688,10968,23.48,,-22.5,,,0.98,30089,22,,,
670720,10972,22.82,,-21.84,,,0.98,30090,22,,,
670784,10976,22.73,,-21.75,,,0.98,30092,22,,,
670816,10980,22.66,,-21.68,,,0.98,30093,22,,,
670880,10984,22.45,,-21.46,,,0.99,30096,22,,,
670944,10988,22.24,,-21.25,,,0.99,30098,22,,,
671008,10992,22.16,,-21.17,,,0.99,30100,22,,,
671104,10996,22.24,,-21.25,,,0.99,30102,22,,,
671168,11000,21.09,,-20.09,,,1.0,30103,22,,,
671200,11004,20.77,,-19.77,,,1.0,30104,22,,,
671264,11008,19.6,,-18.6,,,1.0,30106,22,,,
671296,11012,19.23,,-18.23,,,1.0,30106,22,,,
671360,11016,17.94,,-16.94,,,1.0,30108,22,,,
671392,11020,17.48,,-16.48,,,1.0,30109,22,,,
671488,11024,17.36,,-16.36,,,1.0,30111,22,,,
671552,11028,17.32,,-16.32,,,1.0,30112,22,,,
671584,11032,17.11,,-16.11,,,1.0,30113,22,,,
671680,11036,16.88,,-15.88,,,1.0,30115,22,,,
671744,11040,16.74,,-15.74,,,1.0,30117,22,,,
671840,11044,16.87,0.3599657197482884,-15.87,20992,0.0001,1.0,30165,22,0.12738725380040705,6.109357379376888,-6.926455266773701
671968,11048,17.04,,-16.04,,,1.0,30168,22,,,
672288,11052,17.39,,-16.39,,,1.0,30175,22,,,
672384,11056,17.92,,-16.92,,,1.0,30178,22,,,
672448,11060,18.47,,-17.47,,,1.0,30180,22,,,
672864,11064,19.1,,-18.1,,,1.0,30188,22,,,
672896,11068,20.72,,-19.72,,,1.0,30188,22,,,
672928,11072,21.13,,-20.13,,,1.0,30189,22,,,
672992,11076,22.45,,-21.45,,,1.0,30191,22,,,
673024,11080,22.98,,-21.98,,,1.0,30191,22,,,
673088,11084,22.58,,-21.58,,,1.0,30193,22,,,
673184,11088,23.16,,-22.16,,,1.0,30196,22,,,
673344,11092,22.76,,-21.76,,,1.0,30199,22,,,
673440,11096,22.84,,-21.84,,,1.0,30201,22,,,
673536,11100,22.88,,-21.88,,,1.0,30203,22,,,
673600,11104,23.15,,-22.15,,,1.0,30205,22,,,
673600,11108,23.15,,-22.15,,,1.0,30205,22,,,
673664,11112,23.4,,-22.4,,,1.0,30206,22,,,
673824,11116,23.76,0.3522557420656085,-22.76,21056,0.0001,1.0,30254,22,0.12662016320973635,6.118350230157375,-6.89984567463398
673824,11120,23.76,,-22.76,,,1.0,30254,22,,,
673888,11124,23.32,,-22.32,,,1.0,30256,22,,,
673984,11128,22.69,,-21.69,,,1.0,30259,22,,,
674048,11132,22.73,,-21.73,,,1.0,30260,22,,,
674080,11136,22.73,,-21.73,,,1.0,30261,22,,,
674080,11140,22.73,,-21.73,,,1.0,30261,22,,,
674208,11144,22.58,,-21.58,,,1.0,30266,22,,,
674240,11148,22.33,,-21.33,,,1.0,30267,22,,,
674336,11152,21.93,,-20.93,,,1.0,30269,22,,,
674432,11156,21.13,,-20.13,,,1.0,30271,22,,,
674496,11160,19.68,,-18.68,,,1.0,30273,22,,,
674496,11164,19.68,,-18.68,,,1.0,30273,22,,,
674528,11168,18.85,,-17.85,,,1.0,30273,22,,,
674592,11172,18.46,,-17.46,,,1.0,30275,22,,,
674752,11176,17.93,,-16.93,,,1.0,30278,22,,,
674784,11180,17.49,,-16.49,,,1.0,30279,22,,,
674880,11184,16.91,,-15.91,,,1.0,30281,22,,,
674944,11188,17.1,,-16.1,,,1.0,30283,22,,,
674976,11192,17.04,,-16.04,,,1.0,30283,22,,,
675072,11196,17.17,,-16.17,,,1.0,30286,22,,,
675168,11200,17.29,,-16.29,,,1.0,30288,22,,,
675360,11204,17.45,,-16.45,,,1.0,30291,22,,,
675680,11208,17.65,,-16.65,,,1.0,30298,22,,,
676000,11212,19.18,0.31244101747870445,-18.19,21120,0.0001,0.99,30350,22,0.12586158700287342,6.049299098551273,-6.866015061736107
676032,11216,19.81,,-18.82,,,0.99,30351,22,,,
676096,11220,20.73,,-19.74,,,0.99,30352,22,,,
676128,11224,21.0,,-20.01,,,0.99,30353,22,,,
676160,11228,22.18,,-21.19,,,0.99,30354,22,,,
676192,11232,22.82,,-21.83,,,0.99,30354,22,,,
676256,11236,23.29,,-22.3,,,0.99,30356,22,,,
