rollout/ep_len_mean,time/time_elapsed,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/success_rate,train/ent_coef
24.01,31977,,21,,,15000,-23.06,675520,,,0.95,
23.78,31980,,21,,,15004,-22.83,675616,,,0.95,
23.43,31981,,21,,,15008,-22.48,675648,,,0.95,
23.32,31985,,21,,,15012,-22.37,675808,,,0.95,
22.75,32035,-5.922067403793335,21,21120,0.0001,15016,-21.79,675904,0.37960911029949784,6.435332268476486,0.96,0.12737009394913912
22.79,32036,,21,,,15020,-21.83,675936,,,0.96,
22.34,32039,,21,,,15024,-21.38,676032,,,0.96,
22.0,32040,,21,,,15028,-21.04,676064,,,0.96,
21.81,32042,,21,,,15032,-20.85,676160,,,0.96,
22.04,32045,,21,,,15036,-21.08,676256,,,0.96,
21.88,32046,,21,,,15040,-20.93,676288,,,0.95,
21.37,32047,,21,,,15044,-20.42,676352,,,0.95,
21.19,32050,,21,,,15048,-20.24,676448,,,0.95,
20.86,32052,,21,,,15052,-19.91,676512,,,0.95,
20.81,32055,,21,,,15056,-19.86,676640,,,0.95,
19.86,32056,,21,,,15060,-18.91,676672,,,0.95,
19.15,32060,,21,,,15064,-18.19,676800,,,0.96,
20.06,32063,,21,,,15068,-19.1,676896,,,0.96,
19.35,32064,,21,,,15072,-18.39,676928,,,0.96,
19.84,32067,,21,,,15076,-18.88,677024,,,0.96,
19.99,32068,,21,,,15080,-19.03,677056,,,0.96,
20.31,32071,,21,,,15084,-19.35,677152,,,0.96,
20.22,32074,,21,,,15088,-19.25,677248,,,0.97,
19.31,32079,,21,,,15092,-18.33,677408,,,0.98,
19.33,32081,,21,,,15096,-18.35,677472,,,0.98,
19.19,32082,,21,,,15100,-18.21,677504,,,0.98,
19.31,32086,,21,,,15104,-18.33,677632,,,0.98,
19.87,32089,,21,,,15108,-18.89,677728,,,0.98,
19.87,32090,,21,,,15112,-18.89,677760,,,0.98,
20.56,32092,,21,,,15116,-19.59,677824,,,0.97,
20.66,32094,,21,,,15120,-19.7,677888,,,0.96,
20.96,32140,-5.992652267217636,21,21184,0.0001,15124,-19.99,677920,0.41359526198357344,6.441178917884827,0.97,0.12662247265689075
20.41,32144,,21,,,15128,-19.44,678112,,,0.97,
20.12,32147,,21,,,15132,-19.15,678208,,,0.97,
20.16,32150,,21,,,15136,-19.19,678304,,,0.97,
20.28,32152,,21,,,15140,-19.3,678368,,,0.98,
20.36,32154,,21,,,15144,-19.38,678432,,,0.98,
20.52,32156,,21,,,15148,-19.54,678496,,,0.98,
21.1,32158,,21,,,15152,-20.12,678560,,,0.98,
21.48,32160,,21,,,15156,-20.5,678624,,,0.98,
21.76,32164,,21,,,15160,-20.79,678784,,,0.97,
21.45,32166,,21,,,15164,-20.48,678848,,,0.97,
20.85,32168,,21,,,15168,-19.88,678912,,,0.97,
20.5,32171,,21,,,15172,-19.53,679008,,,0.97,
20.37,32174,,21,,,15176,-19.4,679104,,,0.97,
20.02,32176,,21,,,15180,-19.05,679168,,,0.97,
19.61,32180,,21,,,15184,-18.64,679296,,,0.97,
19.82,32181,,21,,,15188,-18.85,679328,,,0.97,
19.87,32185,,21,,,15192,-18.9,679456,,,0.97,
20.02,32188,,21,,,15196,-19.05,679552,,,0.97,
20.05,32190,,21,,,15200,-19.08,679648,,,0.97,
19.68,32193,,21,,,15204,-18.71,679744,,,0.97,
19.39,32194,,21,,,15208,-18.42,679776,,,0.97,
19.56,32197,,21,,,15212,-18.59,679904,,,0.97,
19.32,32245,-5.931539624929428,21,21248,0.0001,15216,-18.34,680000,0.379446963313967,6.4135918617248535,0.98,0.12587347836233675
19.4,32247,,21,,,15220,-18.42,680064,,,0.98,
19.03,32251,,21,,,15224,-18.05,680160,,,0.98,
19.75,32254,,21,,,15228,-18.77,680256,,,0.98,
20.09,32257,,21,,,15232,-19.11,680384,,,0.98,
20.11,32259,,21,,,15236,-19.13,680448,,,0.98,
19.59,32261,,21,,,15240,-18.61,680512,,,0.98,
19.62,32263,,21,,,15244,-18.64,680608,,,0.98,
19.96,32268,,21,,,15248,-18.99,680768,,,0.97,
20.12,32271,,21,,,15252,-19.16,680864,,,0.96,
20.13,32272,,21,,,15256,-19.17,680896,,,0.96,
20.43,32273,,21,,,15260,-19.46,680928,,,0.97,
21.27,32276,,21,,,15264,-20.31,681024,,,0.96,
21.85,32279,,21,,,15268,-20.9,681120,,,0.95,
21.85,32282,,21,,,15272,-20.9,681248,,,0.95,
21.54,32286,,21,,,15276,-20.59,681376,,,0.95,
21.9,32287,,21,,,15280,-20.95,681440,,,0.95,
21.99,32290,,21,,,15284,-21.04,681536,,,0.95,
22.04,32291,,21,,,15288,-21.09,681568,,,0.95,
22.81,32295,,21,,,15292,-21.87,681696,,,0.94,
22.8,32297,,21,,,15296,-21.86,681760,,,0.94,
22.83,32300,,21,,,15300,-21.89,681856,,,0.94,
23.04,32301,,21,,,15304,-22.11,681888,,,0.93,
23.6,32302,,21,,,15308,-22.68,681952,,,0.92,
23.49,32355,-5.907505534589291,21,21312,0.0001,15312,-22.57,682240,0.37184436758980155,6.428306363523006,0.92,0.1251360516762361
22.94,32357,,21,,,15316,-22.01,682304,,,0.93,
22.83,32358,,21,,,15320,-21.9,682336,,,0.93,
23.14,32362,,21,,,15324,-22.21,682496,,,0.93,
22.92,32365,,21,,,15328,-21.99,682592,,,0.93,
22.87,32368,,21,,,15332,-21.94,682688,,,0.93,
23.69,32370,,21,,,15336,-22.77,682752,,,0.92,
23.66,32371,,21,,,15340,-22.74,682784,,,0.92,
23.82,32376,,21,,,15344,-22.9,682944,,,0.92,
23.5,32379,,21,,,15348,-22.57,683072,,,0.93,
23.6,32382,,21,,,15352,-22.67,683168,,,0.93,
23.27,32385,,21,,,15356,-22.33,683264,,,0.94,
22.97,32387,,21,,,15360,-22.03,683360,,,0.94,
22.32,32390,,21,,,15364,-21.37,683456,,,0.95,
21.42,32391,,21,,,15368,-20.46,683488,,,0.96,
22.49,32393,,21,,,15372,-21.54,683552,,,0.95,
23.26,32396,,21,,,15376,-22.32,683648,,,0.94,
23.18,32398,,21,,,15380,-22.24,683712,,,0.94,
23.39,32401,,21,,,15384,-22.45,683808,,,0.94,
23.94,32404,,21,,,15388,-23.01,683872,,,0.93,
23.35,32407,,21,,,15392,-22.41,683968,,,0.94,
23.6,32455,-5.948392249643803,21,21376,0.0001,15396,-22.67,684064,0.3956219656392932,6.437368266284466,0.93,0.12440539232920855
23.7,32456,,21,,,15400,-22.77,684096,,,0.93,
23.67,32461,,21,,,15404,-22.73,684256,,,0.94,
23.68,32462,,21,,,15408,-22.74,684288,,,0.94,
